#{"t_start": 1650571053.4101126, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-4.957894,41,3.671845
-13.536484,50,8.20713
-29.48758,50,12.573693
-17.259301,50,17.385167
-11.601488,50,21.648798
-12.405382,50,26.295352
-8.62362,50,31.330333
-7.492274,50,35.785544
-13.533077,50,40.074415
-7.117274,50,44.358453
-1.69116,21,46.199208
-5.974383,50,50.495375
-12.465658,50,54.711637
-6.339531,50,59.363255
-26.335274,50,63.638367
-16.338459,50,67.85953
-0.714358,8,68.573084
-16.874208,50,73.442341
-9.25144,50,77.749223
-19.362216,50,82.549428
-9.957315,50,86.876833
-4.186887,38,91.145544
-6.24239,50,102.055927
-17.21019,50,106.295109
-8.350672,50,110.912717
-9.418183,50,115.071344
-7.764402,50,119.514036
-9.804164,50,123.725332
-5.751313,50,128.414006
-9.641897,50,133.101662
-19.102664,50,137.28785
-8.776906,50,141.750528
-5.653505,50,146.257259
-10.949642,50,150.44481
-15.54238,50,154.669275
-15.073515,50,159.145815
-6.966611,50,163.419488
-6.736121,50,167.94389
-19.817531,50,172.287542
-16.42279,50,176.542602
-20.062724,50,181.346892
-6.780794,50,185.664097
-14.057799,50,196.653306
-13.771428,50,201.066703
-25.820185,50,205.601439
-20.465199,50,210.081924
-9.162868,50,214.468357
-16.016572,50,218.987751
-8.706754,50,223.51446
-7.956417,50,228.455111
-6.590842,50,233.105219
-12.76514,50,237.583182
-6.431858,50,242.123348
-9.216805,50,246.834429
-17.804837,50,251.332544
-1.24723,11,252.285925
-14.494742,50,256.694637
-12.263188,50,260.996032
-11.119863,50,265.258331
-17.284733,50,269.66008
-12.618478,50,273.954064
-5.920413,50,278.708815
-15.112868,50,283.917313
-8.919133,50,289.684714
-11.59476,50,301.964743
-16.615448,50,307.768482
-11.793859,50,313.514812
-10.132401,50,319.274302
-13.967382,50,325.056686
-10.24806,50,329.253828
-7.179721,50,333.91902
-12.102368,50,338.156254
-11.428097,50,342.35058
-13.886689,50,347.026426
-9.441268,50,351.634908
-9.755914,50,356.256381
-17.494845,50,360.462996
-8.971464,50,364.674715
-9.481348,50,368.867038
-7.936076,50,373.300654
-11.992349,50,377.469864
-10.096656,50,381.674392
-9.716887,50,385.965495
-9.185045,50,390.396618
-8.305479,50,400.888294
-14.936146,50,405.33936
-9.436257,50,409.596062
-10.179721,50,414.040314
-4.568508,50,418.352274
-14.476083,50,423.068898
-11.664266,50,427.517306
-10.236115,50,431.863141
-13.833211,50,436.398856
-12.020132,50,440.853571
-11.72041,50,445.738061
-8.440107,50,450.014936
-7.416452,50,454.868704
-10.617459,50,459.394437
-13.65796,50,463.720348
-15.405709,50,468.015442
-29.2907,50,472.303077
-19.499081,50,476.79505
-9.071441,50,481.348062
-11.319087,50,485.580403
-7.285694,50,490.217664
