#{"t_start": 1656102105.1444771, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-10.622143,50,5.464991
-31.673335,50,8.751334
-12.969132,50,11.661245
-6.991153,50,14.631153
-21.450481,50,17.757284
-12.178897,50,20.739879
-14.794085,50,24.576318
-22.40181,50,28.056316
-11.560384,50,31.038174
-14.241956,50,34.175784
-8.93429,50,37.119643
-12.374371,50,40.290095
-10.848478,50,43.404706
-9.017859,50,46.340162
-16.289126,50,49.287516
-15.254642,50,52.279181
-9.852992,50,55.508494
-24.814066,50,58.842152
-9.351776,50,61.89956
-7.992615,50,64.856485
-13.987206,50,69.452989
-10.164799,50,72.470388
-6.292442,50,75.499739
-13.209068,50,78.516763
-12.040103,50,81.876984
-14.352073,50,84.96413
-11.445911,50,88.001252
-11.509044,50,91.033459
-6.714712,50,94.100041
-9.073246,50,97.166174
-10.606227,50,100.215327
-1.043208,9,100.765726
-17.772735,50,103.795603
-8.712557,50,106.795302
-9.737652,50,110.121202
-16.079636,50,113.146968
-11.494214,50,116.167368
-11.138329,50,119.540869
-4.788293,43,122.519624
-10.458778,50,125.931802
-6.46594,50,129.12692
-10.87775,50,132.174565
-2.507752,14,133.028144
-10.294183,50,136.328399
-1.857144,18,137.798246
-2.062033,18,139.06796
-3.310774,23,140.500781
-7.41455,50,143.610983
-11.179001,50,146.986094
-7.958608,50,150.065023
-11.921403,50,153.180359
-14.573949,50,156.264352
-10.615696,50,159.522825
-17.445576,50,163.326056
-10.196527,50,166.313455
-1.46511,13,167.10239
-13.665678,50,170.14288
-7.538761,50,173.522751
-9.626833,50,176.511425
-8.189953,50,179.511498
-9.65608,50,182.514934
-12.541639,50,185.49008
-12.771467,50,188.504532
